target,discovered,wrong letters,number of hits,lives remaining,game won
participated,"['p', '_', 'r', 't', '_', '_', '_', 'p', '_', 't', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'o', 'n']",5,0,False
smarten,"['s', 'm', '_', 'r', 't', '_', 'n']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'o', 'l']",5,0,False
dissing,"['_', '_', 's', 's', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",2,0,False
countermanding,"['_', 'o', 'u', 'n', 't', '_', 'r', 'm', '_', 'n', '_', '_', 'n', '_']","['z', 'y', 'x', 'w', 'v', 's', 'q', 'p', 'l', 'k']",8,0,False
roomers,"['r', 'o', 'o', '_', '_', 'r', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'n']",5,0,False
locutions,"['l', 'o', '_', 'u', 't', '_', 'o', 'n', 's']","['z', 'y', 'x', 'w', 'v', 'r', 'q', 'p', 'm', 'k']",7,0,False
stepladders,"['s', 't', '_', 'p', '_', '_', '_', '_', '_', 'r', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'o', 'n', 'm']",5,0,False
steeliest,"['s', 't', '_', '_', '_', '_', '_', 's', 't']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o']",4,0,False
blackballs,"['_', '_', '_', '_', '_', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",1,0,False
meatier,"['_', '_', '_', 't', '_', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o']",2,0,False
evisceration,"['_', 'v', '_', 's', '_', '_', 'r', '_', 't', '_', 'o', 'n']","['z', 'y', 'x', 'w', 'u', 'q', 'p', 'm', 'l', 'k']",6,0,False
faultier,"['_', '_', 'u', '_', 't', '_', '_', 'r']","['z', 'y', 'x', 'w', 'v', 's', 'q', 'p', 'o', 'n']",3,0,False
billiards,"['_', '_', '_', '_', '_', '_', 'r', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'o']",2,0,False
seaway,"['s', '_', '_', 'w', '_', 'y']","['z', 'x', 'v', 'u', 't', 'r', 'q', 'p', 'o', 'n']",3,0,False
quaffing,"['q', 'u', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 's', 'r', 'p', 'o']",2,0,False
growers,"['_', 'r', 'o', 'w', '_', 'r', 's']","['z', 'y', 'x', 'v', 'u', 't', 'q', 'p', 'n', 'm']",5,0,False
skydiving,"['s', '_', 'y', '_', '_', 'v', '_', 'n', '_']","['z', 'x', 'w', 'u', 't', 'r', 'q', 'p', 'o', 'm']",4,0,False
ramrodded,"['r', '_', '_', 'r', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",2,0,False
lain,"['_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
flopped,"['_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
spectators,"['s', 'p', '_', '_', 't', '_', 't', 'o', 'r', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'n', 'm', 'l']",7,0,False
restfullest,"['r', '_', 's', 't', '_', 'u', '_', '_', '_', 's', 't']","['z', 'y', 'x', 'w', 'v', 'q', 'p', 'o', 'n', 'm']",6,0,False
extensive,"['_', 'x', 't', '_', 'n', 's', '_', 'v', '_']","['z', 'y', 'w', 'u', 'r', 'q', 'p', 'o', 'm', 'l']",5,0,False
noticed,"['_', '_', 't', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
insectivore,"['_', 'n', 's', '_', '_', 't', '_', 'v', 'o', 'r', '_']","['z', 'y', 'x', 'w', 'u', 'q', 'p', 'm', 'l', 'k']",6,0,False
assonance,"['_', 's', 's', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",2,0,False
striven,"['s', 't', 'r', '_', 'v', '_', 'n']","['z', 'y', 'x', 'w', 'u', 'q', 'p', 'o', 'm', 'l']",5,0,False
boyfriends,"['_', 'o', 'y', '_', 'r', '_', '_', 'n', '_', 's']","['z', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'm', 'l']",5,0,False
grouper,"['_', 'r', 'o', 'u', 'p', '_', 'r']","['z', 'y', 'x', 'w', 'v', 't', 's', 'q', 'n', 'm']",5,0,False
monopolising,"['m', 'o', 'n', 'o', 'p', 'o', 'l', '_', 's', '_', 'n', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'k']",9,0,False
corroborate,"['_', 'o', 'r', 'r', 'o', '_', 'o', 'r', '_', 't', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'n']",7,0,False
progresses,"['p', 'r', 'o', '_', 'r', '_', 's', 's', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'n', 'm']",7,0,False
autocrat,"['_', 'u', 't', 'o', '_', 'r', '_', 't']","['z', 'y', 'x', 'w', 'v', 's', 'q', 'p', 'n', 'm']",5,0,False
firecracker,"['_', '_', 'r', '_', '_', 'r', '_', '_', '_', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",3,0,False
ignition,"['_', '_', '_', '_', 't', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
wallaby,"['w', '_', '_', '_', '_', '_', 'y']","['z', 'x', 'v', 'u', 't', 's', 'r', 'q', 'p', 'o']",2,0,False
slams,"['s', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",2,0,False
perennially,"['p', '_', 'r', '_', 'n', 'n', '_', '_', '_', '_', 'y']","['z', 'x', 'w', 'v', 'u', 't', 's', 'q', 'o', 'm']",5,0,False
tarnishes,"['t', '_', 'r', 'n', '_', 's', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'o', 'm']",5,0,False
tokenism,"['t', 'o', '_', '_', 'n', '_', 's', 'm']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'l']",5,0,False
heuristics,"['_', '_', 'u', 'r', '_', 's', 't', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'q', 'p', 'o', 'n', 'm']",5,0,False
narrated,"['_', '_', 'r', 'r', '_', 't', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o']",3,0,False
knotholes,"['_', 'n', 'o', 't', '_', 'o', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'm']",5,0,False
ageings,"['_', '_', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",1,0,False
deterioration,"['_', '_', 't', '_', 'r', '_', 'o', 'r', '_', 't', '_', 'o', 'n']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'm']",7,0,False
adapters,"['_', '_', '_', 'p', 't', '_', 'r', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'o', 'n', 'm']",4,0,False
confederation,"['_', 'o', 'n', '_', '_', '_', '_', 'r', '_', 't', '_', 'o', 'n']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'm']",6,0,False
are,"['_', 'r', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",1,0,False
reappointment,"['r', '_', '_', 'p', 'p', 'o', '_', 'n', 't', 'm', '_', 'n', 't']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'l', 'k']",9,0,False
wringers,"['w', 'r', '_', 'n', '_', '_', 'r', 's']","['z', 'y', 'x', 'v', 'u', 't', 'q', 'p', 'o', 'm']",5,0,False
acid,"['_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
schoolteachers,"['s', '_', '_', 'o', 'o', '_', 't', '_', '_', '_', '_', '_', 'r', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'n', 'm']",6,0,False
ruinous,"['r', 'u', '_', 'n', 'o', 'u', 's']","['z', 'y', 'x', 'w', 'v', 't', 'q', 'p', 'm', 'l']",6,0,False
chronometer,"['_', '_', 'r', 'o', 'n', 'o', 'm', '_', 't', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'l']",7,0,False
specifier,"['s', 'p', '_', '_', '_', '_', '_', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'o', 'n']",3,0,False
implementable,"['_', '_', 'p', '_', '_', '_', '_', '_', 't', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'o']",2,0,False
disrespect,"['_', '_', 's', 'r', '_', 's', 'p', '_', '_', 't']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'o', 'n', 'm']",5,0,False
acidity,"['_', '_', '_', '_', '_', 't', 'y']","['z', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p', 'o']",2,0,False
dearth,"['_', '_', '_', 'r', 't', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o']",2,0,False
limped,"['_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
mecca,"['_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q']",0,0,False
decompresses,"['_', '_', '_', 'o', 'm', 'p', 'r', '_', 's', 's', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'n', 'l']",7,0,False
bloodhound,"['_', '_', '_', '_', '_', '_', '_', 'u', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 's', 'r', 'q', 'p']",1,0,False
wanner,"['w', '_', '_', '_', '_', 'r']","['z', 'y', 'x', 'v', 'u', 't', 's', 'q', 'p', 'o']",2,0,False
nuttiness,"['n', 'u', 't', 't', '_', 'n', '_', 's', 's']","['z', 'y', 'x', 'w', 'v', 'r', 'q', 'p', 'o', 'm']",7,0,False
toolboxes,"['t', 'o', 'o', '_', '_', 'o', 'x', '_', 's']","['z', 'y', 'w', 'v', 'u', 'r', 'q', 'p', 'n', 'm']",6,0,False
vulnerabilities,"['v', 'u', 'l', 'n', '_', 'r', '_', '_', '_', 'l', '_', 't', '_', '_', 's']","['z', 'y', 'x', 'w', 'q', 'p', 'o', 'm', 'k', 'j']",8,0,False
merrier,"['_', '_', 'r', 'r', '_', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",3,0,False
avalanche,"['_', 'v', '_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'u', 't', 's', 'r', 'q', 'p']",1,0,False
pour,"['p', 'o', 'u', 'r']","['z', 'y', 'x', 'w', 'v', 't', 's', 'q']",4,2,True
witticism,"['w', '_', 't', 't', '_', '_', '_', 's', '_']","['z', 'y', 'x', 'v', 'u', 'r', 'q', 'p', 'o', 'n']",4,0,False
gathered,"['_', '_', 't', '_', '_', 'r', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'p', 'o']",2,0,False
eaglet,"['_', '_', '_', '_', '_', 't']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
fuzzing,"['_', 'u', 'z', 'z', '_', '_', '_']","['y', 'x', 'w', 'v', 't', 's', 'r', 'q', 'p', 'o']",3,0,False
homies,"['_', '_', '_', '_', '_', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",1,0,False
snowballed,"['s', 'n', 'o', 'w', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'v', 'u', 't', 'r', 'q', 'p', 'm']",4,0,False
polythene,"['p', 'o', 'l', 'y', 't', '_', '_', 'n', '_']","['z', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'm', 'k']",6,0,False
largess,"['_', '_', 'r', '_', '_', 's', 's']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'p', 'o']",3,0,False
linger,"['_', '_', '_', '_', '_', 'r']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",1,0,False
grimly,"['_', 'r', '_', '_', '_', 'y']","['z', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p', 'o']",2,0,False
rumps,"['r', 'u', 'm', 'p', 's']","['z', 'y', 'x', 'w', 'v', 't', 'q', 'o', 'n']",5,1,True
swisher,"['s', 'w', '_', 's', '_', '_', 'r']","['z', 'y', 'x', 'v', 'u', 't', 'q', 'p', 'o', 'n']",4,0,False
estrange,"['_', 's', 't', 'r', '_', 'n', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'o', 'm']",4,0,False
cornering,"['_', '_', 'r', '_', '_', 'r', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 's', 'q', 'p']",2,0,False
brutalising,"['_', 'r', 'u', 't', '_', 'l', '_', 's', '_', 'n', '_']","['z', 'y', 'x', 'w', 'v', 'q', 'p', 'o', 'm', 'k']",6,0,False
lunchtimes,"['l', 'u', 'n', '_', '_', 't', '_', 'm', '_', 's']","['z', 'y', 'x', 'w', 'v', 'r', 'q', 'p', 'o', 'k']",6,0,False
columbine,"['_', '_', '_', 'u', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 's', 'r', 'q', 'p']",1,0,False
inveigled,"['_', '_', 'v', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'u', 't', 's', 'r', 'q', 'p']",1,0,False
tweediest,"['t', 'w', '_', '_', '_', '_', '_', 's', 't']","['z', 'y', 'x', 'v', 'u', 'r', 'q', 'p', 'o', 'n']",4,0,False
foundry,"['_', 'o', 'u', 'n', '_', 'r', 'y']","['z', 'x', 'w', 'v', 't', 's', 'q', 'p', 'm', 'l']",5,0,False
optimisation,"['o', 'p', 't', '_', 'm', '_', 's', '_', 't', '_', 'o', 'n']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'l', 'k']",8,0,False
discolour,"['_', '_', 's', '_', 'o', '_', 'o', 'u', 'r']","['z', 'y', 'x', 'w', 'v', 't', 'q', 'p', 'n', 'm']",5,0,False
consolidation,"['_', 'o', 'n', 's', 'o', '_', '_', '_', '_', 't', '_', 'o', 'n']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'm']",7,0,False
exerted,"['_', 'x', '_', 'r', 't', '_', '_']","['z', 'y', 'w', 'v', 'u', 's', 'q', 'p', 'o', 'n']",3,0,False
teargassing,"['t', '_', '_', 'r', '_', '_', 's', 's', '_', 'n', '_']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'o', 'm']",5,0,False
misguidedly,"['_', '_', 's', '_', 'u', '_', '_', '_', '_', '_', 'y']","['z', 'x', 'w', 'v', 't', 'r', 'q', 'p', 'o', 'n']",3,0,False
unimplementable,"['u', 'n', '_', 'm', 'p', 'l', '_', 'm', '_', 'n', 't', '_', '_', 'l', '_']","['z', 'y', 'x', 'w', 'v', 's', 'r', 'q', 'o', 'k']",9,0,False
wrested,"['w', 'r', '_', 's', 't', '_', '_']","['z', 'y', 'x', 'v', 'u', 'q', 'p', 'o', 'n', 'm']",4,0,False
forestall,"['_', 'o', 'r', '_', 's', 't', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 'q', 'p', 'n', 'm']",4,0,False
addictions,"['_', '_', '_', '_', '_', 't', '_', 'o', 'n', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'm']",4,0,False
eczema,"['_', '_', 'z', '_', '_', '_']","['y', 'x', 'w', 'v', 'u', 't', 's', 'r', 'q', 'p']",1,0,False
thereupon,"['t', '_', '_', 'r', '_', 'u', 'p', 'o', 'n']","['z', 'y', 'x', 'w', 'v', 's', 'q', 'm', 'l', 'k']",6,0,False
voiced,"['v', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'u', 't', 's', 'r', 'q', 'p']",1,0,False
porthole,"['p', 'o', 'r', 't', '_', 'o', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'q', 'n', 'm']",5,0,False
indebtedness,"['_', '_', '_', '_', '_', 't', '_', '_', '_', '_', 's', 's']","['z', 'y', 'x', 'w', 'v', 'u', 'r', 'q', 'p', 'o']",3,0,False
undefinable,"['u', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 't', 's', 'r', 'q', 'p']",1,0,False
crisp,"['_', 'r', '_', 's', 'p']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'q', 'o', 'n']",3,0,False
snaked,"['s', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",1,0,False
denoting,"['_', '_', '_', '_', 't', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 's', 'r', 'q', 'p']",1,0,False
connivers,"['_', 'o', 'n', 'n', '_', 'v', '_', 'r', 's']","['z', 'y', 'x', 'w', 'u', 't', 'q', 'p', 'm', 'l']",6,0,False
plumpest,"['p', 'l', 'u', 'm', 'p', '_', 's', 't']","['z', 'y', 'x', 'w', 'v', 'r', 'q', 'o', 'n', 'k']",7,0,False
season,"['s', '_', '_', 's', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",2,0,False
saline,"['s', '_', '_', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 'u', 't', 'r', 'q', 'p']",1,0,False
lunchtime,"['_', 'u', '_', '_', '_', 't', '_', '_', '_']","['z', 'y', 'x', 'w', 'v', 's', 'r', 'q', 'p', 'o']",2,0,False
